"practice","period","total_scripts","total_quantity","high_dose_scripts","high_dose_quantity","hd_script_ratio","hd_quantity_ratio"
"A81602",2018-04-01,2,60,0,0,0,0
"A81602",2018-05-01,3,92,0,0,0,0
"A81602",2018-06-01,3,92,0,0,0,0
"A81602",2018-08-01,1,4,0,0,0,0
"A81602",2018-09-01,3,116,0,0,0,0
"A81602",2018-10-01,2,60,0,0,0,0
"A81602",2018-11-01,1,4,0,0,0,0
"A81608",2018-01-01,9,260,0,0,0,0
"A81608",2018-02-01,8,200,0,0,0,0
"A81608",2018-03-01,8,196,0,0,0,0
"A81608",2018-04-01,7,188,0,0,0,0
"A81608",2018-05-01,9,212,0,0,0,0
"A81608",2018-06-01,7,160,0,0,0,0
"A81608",2018-08-01,6,140,0,0,0,0
"A81608",2018-09-01,6,164,0,0,0,0
"A81608",2018-10-01,9,196,0,0,0,0
"A81608",2018-11-01,8,172,0,0,0,0
"A81610",2018-01-01,18,466,0,0,0,0
"A81610",2018-02-01,20,540,0,0,0,0
"A81610",2018-03-01,22,584,0,0,0,0
"A81610",2018-04-01,21,572,0,0,0,0
"A81610",2018-05-01,23,560,0,0,0,0
"A81610",2018-06-01,18,508,0,0,0,0
"A81610",2018-08-01,20,568,0,0,0,0
"A81610",2018-09-01,20,484,0,0,0,0
"A81610",2018-10-01,18,500,0,0,0,0
"A81610",2018-11-01,16,432,0,0,0,0
"A81611",2018-01-01,8,168,0,0,0,0
"A81611",2018-02-01,9,200,0,0,0,0
"A81611",2018-03-01,15,352,0,0,0,0
"A81611",2018-04-01,8,176,0,0,0,0
"A81611",2018-05-01,11,240,0,0,0,0
"A81611",2018-06-01,11,264,0,0,0,0
"A81611",2018-08-01,13,344,0,0,0,0
"A81611",2018-09-01,9,176,0,0,0,0
"A81611",2018-10-01,13,352,0,0,0,0
"A81611",2018-11-01,10,232,0,0,0,0
"A81612",2018-01-01,8,208,1,8,0.125,0.0384615384615385
"A81612",2018-02-01,10,256,1,8,0.1,0.03125
"A81612",2018-03-01,8,216,0,0,0,0
"A81612",2018-04-01,7,196,0,0,0,0
"A81612",2018-05-01,10,276,0,0,0,0
"A81612",2018-06-01,12,344,0,0,0,0
"A81612",2018-08-01,8,236,0,0,0,0
"A81612",2018-09-01,6,184,0,0,0,0
"A81612",2018-10-01,3,96,0,0,0,0
"A81612",2018-11-01,10,288,0,0,0,0
"A81618",2018-01-01,17,472,2,16,0.117647058823529,0.0338983050847458
"A81618",2018-02-01,9,204,1,8,0.111111111111111,0.0392156862745098
"A81618",2018-03-01,11,364,1,8,0.0909090909090909,0.021978021978022
"A81618",2018-04-01,12,348,1,8,0.0833333333333333,0.0229885057471264
"A81618",2018-05-01,12,384,1,8,0.0833333333333333,0.0208333333333333
"A81618",2018-06-01,11,300,1,8,0.0909090909090909,0.0266666666666667
"A81618",2018-08-01,12,420,1,8,0.0833333333333333,0.019047619047619
"A81618",2018-09-01,12,316,1,8,0.0833333333333333,0.0253164556962025
"A81618",2018-10-01,13,300,1,8,0.0769230769230769,0.0266666666666667
"A81618",2018-11-01,18,576,1,8,0.0555555555555556,0.0138888888888889
"A81621",2018-01-01,4,116,0,0,0,0
"A81621",2018-02-01,2,48,0,0,0,0
"A81621",2018-03-01,2,60,0,0,0,0
"A81621",2018-04-01,4,128,0,0,0,0
"A81621",2018-05-01,1,20,0,0,0,0
"A81621",2018-06-01,3,92,0,0,0,0
"A81621",2018-08-01,3,100,0,0,0,0
"A81621",2018-09-01,5,140,0,0,0,0
"A81621",2018-10-01,1,28,0,0,0,0
"A81621",2018-11-01,2,48,0,0,0,0
"A81622",2018-01-01,3,108,0,0,0,0
"A81622",2018-02-01,3,66,0,0,0,0
"A81622",2018-03-01,4,142,0,0,0,0
"A81622",2018-04-01,5,172,0,0,0,0
"A81622",2018-05-01,2,94,0,0,0,0
"A81622",2018-06-01,3,80,0,0,0,0
"A81622",2018-08-01,1,16,0,0,0,0
"A81622",2018-09-01,3,64,0,0,0,0
"A81622",2018-10-01,3,162,0,0,0,0
"A81622",2018-11-01,4,128,0,0,0,0
"A81629",2018-01-01,9,244,0,0,0,0
"A81629",2018-02-01,5,112,0,0,0,0
"A81629",2018-03-01,6,176,0,0,0,0
"A81629",2018-04-01,7,216,0,0,0,0
"A81629",2018-05-01,7,208,0,0,0,0
"A81629",2018-06-01,6,176,0,0,0,0
"A81629",2018-08-01,6,176,0,0,0,0
"A81629",2018-09-01,4,112,0,0,0,0
"A81629",2018-10-01,6,180,0,0,0,0
"A81629",2018-11-01,6,168,0,0,0,0
"A82003",2018-01-01,50,1053,0,0,0,0
"A82003",2018-02-01,37,785,0,0,0,0
"A82003",2018-03-01,43,825,0,0,0,0
"A82003",2018-04-01,37,807,0,0,0,0
"A82003",2018-05-01,41,876,0,0,0,0
"A82003",2018-06-01,42,908,0,0,0,0
"A82003",2018-08-01,42,875,0,0,0,0
"A82003",2018-09-01,35,626,0,0,0,0
"A82003",2018-10-01,54,1112,0,0,0,0
"A82003",2018-11-01,48,988,0,0,0,0
"A82004",2018-01-01,2,36,0,0,0,0
"A82004",2018-02-01,2,36,0,0,0,0
"A82004",2018-03-01,1,16,0,0,0,0
"A82004",2018-04-01,4,72,0,0,0,0
"A82004",2018-05-01,1,16,0,0,0,0
"A82004",2018-06-01,3,56,0,0,0,0
"A82004",2018-08-01,2,36,0,0,0,0
"A82004",2018-09-01,2,36,0,0,0,0
"A82004",2018-10-01,2,36,0,0,0,0
"A82004",2018-11-01,4,92,0,0,0,0
"A82005",2018-01-01,20,476,0,0,0,0
"A82005",2018-02-01,20,460,0,0,0,0
"A82005",2018-03-01,21,492,0,0,0,0
"A82005",2018-04-01,13,344,0,0,0,0
"A82005",2018-05-01,15,300,0,0,0,0
"A82005",2018-06-01,18,408,0,0,0,0
"A82005",2018-08-01,18,384,0,0,0,0
"A82005",2018-09-01,17,380,0,0,0,0
"A82005",2018-10-01,22,564,0,0,0,0
"A82005",2018-11-01,20,440,0,0,0,0
"A82006",2018-01-01,20,432,0,0,0,0
"A82006",2018-02-01,18,380,0,0,0,0
"A82006",2018-03-01,25,540,0,0,0,0
"A82006",2018-04-01,25,544,1,8,0.04,0.0147058823529412
"A82006",2018-05-01,21,478,0,0,0,0
"A82006",2018-06-01,19,406,2,16,0.105263157894737,0.0394088669950739
"A82006",2018-08-01,21,412,1,8,0.0476190476190476,0.0194174757281553
"A82006",2018-09-01,21,444,1,8,0.0476190476190476,0.018018018018018
"A82006",2018-10-01,24,530,1,8,0.0416666666666667,0.0150943396226415
"A82006",2018-11-01,18,414,1,8,0.0555555555555556,0.0193236714975845
"A82007",2018-01-01,20,476,0,0,0,0
"A82007",2018-02-01,23,523,2,16,0.0869565217391304,0.0305927342256214
"A82007",2018-03-01,22,520,1,8,0.0454545454545455,0.0153846153846154
"A82007",2018-04-01,21,504,1,8,0.0476190476190476,0.0158730158730159
"A82007",2018-05-01,25,588,1,8,0.04,0.0136054421768707
"A82007",2018-06-01,26,574,1,8,0.0384615384615385,0.0139372822299652
"A82007",2018-08-01,24,582,0,0,0,0
"A82007",2018-09-01,16,410,0,0,0,0
"A82007",2018-10-01,19,496,0,0,0,0
"A82007",2018-11-01,21,468,0,0,0,0
"A82008",2018-01-01,37,850,0,0,0,0
"A82008",2018-02-01,32,752,0,0,0,0
"A82008",2018-03-01,39,956,0,0,0,0
"A82008",2018-04-01,35,794,0,0,0,0
"A82008",2018-05-01,40,944,0,0,0,0
"A82008",2018-06-01,33,728,0,0,0,0
"A82008",2018-08-01,38,896,0,0,0,0
"A82008",2018-09-01,35,808,0,0,0,0
"A82008",2018-10-01,37,880,0,0,0,0
"A82008",2018-11-01,39,830,0,0,0,0
"A82009",2018-01-01,22,466,0,0,0,0
"A82009",2018-02-01,24,580,0,0,0,0
"A82009",2018-03-01,21,512,0,0,0,0
"A82009",2018-04-01,22,536,0,0,0,0
"A82009",2018-05-01,23,536,0,0,0,0
"A82009",2018-06-01,18,428,0,0,0,0
"A82009",2018-08-01,21,392,0,0,0,0
"A82009",2018-09-01,20,484,0,0,0,0
"A82009",2018-10-01,22,424,0,0,0,0
"A82009",2018-11-01,20,394,0,0,0,0
"A82010",2018-01-01,20,414,1,8,0.05,0.0193236714975845
"A82010",2018-02-01,17,328,1,8,0.0588235294117647,0.024390243902439
"A82010",2018-03-01,18,376,1,8,0.0555555555555556,0.0212765957446809
"A82010",2018-04-01,19,392,1,8,0.0526315789473684,0.0204081632653061
"A82010",2018-05-01,16,356,1,8,0.0625,0.0224719101123595
"A82010",2018-06-01,16,336,0,0,0,0
"A82010",2018-08-01,16,320,2,16,0.125,0.05
"A82010",2018-09-01,16,336,0,0,0,0
"A82010",2018-10-01,16,288,2,16,0.125,0.0555555555555556
"A82010",2018-11-01,17,336,0,0,0,0
"A82012",2018-01-01,60,1477,0,0,0,0
"A82012",2018-02-01,45,1208,0,0,0,0
"A82012",2018-03-01,87,2194,2,8,0.0229885057471264,0.00364630811303555
"A82012",2018-04-01,61,1616,1,4,0.0163934426229508,0.00247524752475248
"A82012",2018-05-01,56,1448,0,0,0,0
"A82012",2018-06-01,65,1616,2,8,0.0307692307692308,0.00495049504950495
"A82012",2018-08-01,64,1688,0,0,0,0
"A82012",2018-09-01,61,1588,1,4,0.0163934426229508,0.00251889168765743
"A82012",2018-10-01,53,1308,1,4,0.0188679245283019,0.00305810397553517
"A82012",2018-11-01,98,2614,2,8,0.0204081632653061,0.00306044376434583
"A82013",2018-01-01,43,1060,0,0,0,0
"A82013",2018-02-01,33,840,0,0,0,0
"A82013",2018-03-01,47,1156,0,0,0,0
"A82013",2018-04-01,41,932,0,0,0,0
"A82013",2018-05-01,38,900,0,0,0,0
"A82013",2018-06-01,37,917,0,0,0,0
"A82013",2018-08-01,40,972,0,0,0,0
"A82013",2018-09-01,36,888,0,0,0,0
"A82013",2018-10-01,40,996,0,0,0,0
"A82013",2018-11-01,40,1042,0,0,0,0
"A82014",2018-01-01,28,776,0,0,0,0
"A82014",2018-02-01,22,492,0,0,0,0
"A82014",2018-03-01,31,704,0,0,0,0
"A82014",2018-04-01,23,540,0,0,0,0
"A82014",2018-05-01,32,752,0,0,0,0
"A82014",2018-06-01,20,408,0,0,0,0
"A82014",2018-08-01,31,676,0,0,0,0
"A82014",2018-09-01,25,544,0,0,0,0
"A82014",2018-10-01,32,789,0,0,0,0
"A82014",2018-11-01,32,716,0,0,0,0
"A82015",2018-01-01,10,336,0,0,0,0
"A82015",2018-02-01,15,380,0,0,0,0
"A82015",2018-03-01,13,460,0,0,0,0
"A82015",2018-04-01,11,368,0,0,0,0
"A82015",2018-05-01,12,384,0,0,0,0
"A82015",2018-06-01,13,424,0,0,0,0
"A82015",2018-08-01,12,400,0,0,0,0
"A82015",2018-09-01,11,312,0,0,0,0
"A82015",2018-10-01,13,360,0,0,0,0
"A82015",2018-11-01,15,480,0,0,0,0
"A82016",2018-01-01,125,3493,2,8,0.016,0.00229029487546522
"A82016",2018-02-01,109,2965,3,20,0.0275229357798165,0.00674536256323777
"A82016",2018-03-01,132,3738,1,4,0.00757575757575758,0.00107009095773141
"A82016",2018-04-01,120,3140,2,12,0.0166666666666667,0.00382165605095541
"A82016",2018-05-01,126,3438,1,4,0.00793650793650794,0.00116346713205352
"A82016",2018-06-01,125,3560,2,12,0.016,0.00337078651685393
"A82016",2018-08-01,123,3214,1,8,0.00813008130081301,0.00248911014312383
"A82016",2018-09-01,132,3331,1,4,0.00757575757575758,0.00120084058841189
"A82016",2018-10-01,129,3464,2,8,0.0155038759689922,0.0023094688221709
"A82016",2018-11-01,143,3613,2,12,0.013986013986014,0.00332133960697481
"A82018",2018-01-01,27,696,0,0,0,0
"A82018",2018-02-01,34,944,0,0,0,0
"A82018",2018-03-01,34,888,1,24,0.0294117647058824,0.027027027027027
"A82018",2018-04-01,39,1180,1,24,0.0256410256410256,0.0203389830508475
"A82018",2018-05-01,33,808,0,0,0,0
"A82018",2018-06-01,38,1012,1,24,0.0263157894736842,0.0237154150197628
"A82018",2018-08-01,30,784,1,24,0.0333333333333333,0.0306122448979592
"A82018",2018-09-01,30,769,0,0,0,0
"A82018",2018-10-01,40,1020,1,24,0.025,0.0235294117647059
"A82018",2018-11-01,31,764,1,24,0.032258064516129,0.031413612565445
"A82019",2018-01-01,24,620,0,0,0,0
"A82019",2018-02-01,18,474,0,0,0,0
"A82019",2018-03-01,19,482,0,0,0,0
"A82019",2018-04-01,30,708,0,0,0,0
"A82019",2018-05-01,28,756,0,0,0,0
"A82019",2018-06-01,25,668,0,0,0,0
"A82019",2018-08-01,31,744,1,8,0.032258064516129,0.010752688172043
"A82019",2018-09-01,29,660,1,8,0.0344827586206897,0.0121212121212121
"A82019",2018-10-01,31,778,1,8,0.032258064516129,0.0102827763496144
"A82019",2018-11-01,26,694,1,8,0.0384615384615385,0.0115273775216138
"A82020",2018-01-01,43,1090,1,8,0.0232558139534884,0.0073394495412844
"A82020",2018-02-01,34,902,1,8,0.0294117647058824,0.00886917960088692
"A82020",2018-03-01,40,1030,1,8,0.025,0.00776699029126214
"A82020",2018-04-01,38,970,1,8,0.0263157894736842,0.00824742268041237
"A82020",2018-05-01,41,1056,2,16,0.0487804878048781,0.0151515151515152
"A82020",2018-06-01,45,1166,1,8,0.0222222222222222,0.00686106346483705
"A82020",2018-08-01,51,1212,0,0,0,0
"A82020",2018-09-01,48,1266,1,8,0.0208333333333333,0.00631911532385466
"A82020",2018-10-01,49,1168,1,8,0.0204081632653061,0.00684931506849315
"A82020",2018-11-01,48,1208,1,8,0.0208333333333333,0.00662251655629139
"A82021",2018-01-01,68,1704,1,4,0.0147058823529412,0.00234741784037559
"A82021",2018-02-01,58,1532,1,4,0.0172413793103448,0.00261096605744125
"A82021",2018-03-01,66,1642,1,4,0.0151515151515152,0.00243605359317905
"A82021",2018-04-01,73,1854,1,4,0.0136986301369863,0.00215749730312837
"A82021",2018-05-01,67,1688,1,4,0.0149253731343284,0.0023696682464455
"A82021",2018-06-01,73,1876,2,8,0.0273972602739726,0.00426439232409382
"A82021",2018-08-01,79,1928,1,4,0.0126582278481013,0.0020746887966805
"A82021",2018-09-01,62,1534,1,4,0.0161290322580645,0.00260756192959583
"A82021",2018-10-01,76,1852,1,4,0.0131578947368421,0.00215982721382289
"A82021",2018-11-01,74,1808,1,4,0.0135135135135135,0.00221238938053097
"A82022",2018-01-01,9,216,0,0,0,0
"A82022",2018-02-01,15,368,0,0,0,0
"A82022",2018-03-01,16,432,1,8,0.0625,0.0185185185185185
"A82022",2018-04-01,12,336,0,0,0,0
"A82022",2018-05-01,17,438,1,4,0.0588235294117647,0.0091324200913242
"A82022",2018-06-01,20,516,0,0,0,0
"A82022",2018-08-01,14,358,1,4,0.0714285714285714,0.0111731843575419
"A82022",2018-09-01,12,308,0,0,0,0
"A82022",2018-10-01,18,504,0,0,0,0
"A82022",2018-11-01,15,346,0,0,0,0
"A82023",2018-01-01,25,628,0,0,0,0
"A82023",2018-02-01,21,544,0,0,0,0
"A82023",2018-03-01,32,690,1,4,0.03125,0.00579710144927536
"A82023",2018-04-01,22,478,0,0,0,0
"A82023",2018-05-01,24,588,0,0,0,0
"A82023",2018-06-01,24,592,0,0,0,0
"A82023",2018-08-01,22,516,0,0,0,0
"A82023",2018-09-01,23,523,0,0,0,0
"A82023",2018-10-01,25,530,0,0,0,0
"A82023",2018-11-01,26,599,0,0,0,0
"A82024",2018-01-01,19,532,0,0,0,0
"A82024",2018-02-01,19,608,0,0,0,0
"A82024",2018-03-01,24,808,0,0,0,0
"A82024",2018-04-01,19,536,0,0,0,0
"A82024",2018-05-01,23,728,0,0,0,0
"A82024",2018-06-01,24,752,0,0,0,0
"A82024",2018-08-01,18,572,0,0,0,0
"A82024",2018-09-01,23,708,0,0,0,0
"A82024",2018-10-01,19,520,0,0,0,0
"A82024",2018-11-01,19,596,0,0,0,0
"A82025",2018-01-01,28,607,0,0,0,0
"A82025",2018-02-01,22,528,0,0,0,0
"A82025",2018-03-01,26,568,0,0,0,0
"A82025",2018-04-01,24,564,0,0,0,0
"A82025",2018-05-01,27,628,0,0,0,0
"A82025",2018-06-01,24,549,0,0,0,0
"A82025",2018-08-01,25,613,0,0,0,0
"A82025",2018-09-01,23,548,0,0,0,0
"A82025",2018-10-01,23,544,0,0,0,0
"A82025",2018-11-01,25,608,0,0,0,0
"A82026",2018-01-01,74,1646,0,0,0,0
"A82026",2018-02-01,70,1624,0,0,0,0
"A82026",2018-03-01,70,1616,0,0,0,0
"A82026",2018-04-01,74,1692,0,0,0,0
"A82026",2018-05-01,73,1637,0,0,0,0
"A82026",2018-06-01,68,1496,0,0,0,0
"A82026",2018-08-01,67,1498,0,0,0,0
"A82026",2018-09-01,66,1474,0,0,0,0
"A82026",2018-10-01,69,1534,0,0,0,0
"A82026",2018-11-01,74,1636,0,0,0,0
"A82027",2018-01-01,42,1090,0,0,0,0
"A82027",2018-02-01,31,798,0,0,0,0
"A82027",2018-03-01,38,984,0,0,0,0
"A82027",2018-04-01,39,940,0,0,0,0
"A82027",2018-05-01,42,1028,0,0,0,0
"A82027",2018-06-01,37,892,0,0,0,0
"A82027",2018-08-01,30,692,0,0,0,0
"A82027",2018-09-01,33,768,0,0,0,0
"A82027",2018-10-01,37,872,0,0,0,0
"A82027",2018-11-01,47,1150,0,0,0,0
"A82028",2018-01-01,31,696,2,16,0.0645161290322581,0.0229885057471264
"A82028",2018-02-01,30,696,2,16,0.0666666666666667,0.0229885057471264
"A82028",2018-03-01,39,832,3,20,0.0769230769230769,0.0240384615384615
"A82028",2018-04-01,34,741,2,16,0.0588235294117647,0.0215924426450742
"A82028",2018-05-01,38,844,2,16,0.0526315789473684,0.018957345971564
"A82028",2018-06-01,32,706,2,16,0.0625,0.0226628895184136
"A82028",2018-08-01,33,744,2,16,0.0606060606060606,0.021505376344086
"A82028",2018-09-01,36,850,1,8,0.0277777777777778,0.00941176470588235
"A82028",2018-10-01,41,964,2,12,0.0487804878048781,0.012448132780083
"A82028",2018-11-01,39,916,3,18,0.0769230769230769,0.0196506550218341
"A82029",2018-01-01,18,476,0,0,0,0
"A82029",2018-02-01,10,220,0,0,0,0
"A82029",2018-03-01,13,352,0,0,0,0
"A82029",2018-04-01,12,336,0,0,0,0
"A82029",2018-05-01,13,340,0,0,0,0
"A82029",2018-06-01,11,276,0,0,0,0
"A82029",2018-08-01,15,376,0,0,0,0
"A82029",2018-09-01,9,236,0,0,0,0
"A82029",2018-10-01,13,324,0,0,0,0
"A82029",2018-11-01,16,360,0,0,0,0
"A82030",2018-01-01,29,684,0,0,0,0
"A82030",2018-02-01,30,622,0,0,0,0
"A82030",2018-03-01,35,730,0,0,0,0
"A82030",2018-04-01,28,690,0,0,0,0
"A82030",2018-05-01,27,596,0,0,0,0
"A82030",2018-06-01,29,662,0,0,0,0
"A82030",2018-08-01,38,796,0,0,0,0
"A82030",2018-09-01,24,580,0,0,0,0
"A82030",2018-10-01,32,650,0,0,0,0
"A82030",2018-11-01,27,596,0,0,0,0
"A82031",2018-01-01,17,316,0,0,0,0
"A82031",2018-02-01,19,332,0,0,0,0
"A82031",2018-03-01,21,342,0,0,0,0
"A82031",2018-04-01,18,367,0,0,0,0
"A82031",2018-05-01,24,415,0,0,0,0
"A82031",2018-06-01,29,543,0,0,0,0
"A82031",2018-08-01,19,351,0,0,0,0
"A82031",2018-09-01,18,326,0,0,0,0
"A82031",2018-10-01,22,397,0,0,0,0
"A82031",2018-11-01,20,464,0,0,0,0
"A82032",2018-01-01,58,1260,10,56,0.172413793103448,0.0444444444444444
"A82032",2018-02-01,50,1020,9,64,0.18,0.0627450980392157
"A82032",2018-03-01,52,1132,8,48,0.153846153846154,0.0424028268551237
"A82032",2018-04-01,55,1136,10,60,0.181818181818182,0.0528169014084507
"A82032",2018-05-01,57,1216,9,56,0.157894736842105,0.0460526315789474
"A82032",2018-06-01,49,998,10,60,0.204081632653061,0.0601202404809619
"A82032",2018-08-01,54,1170,9,56,0.166666666666667,0.0478632478632479
"A82032",2018-09-01,55,1172,11,72,0.2,0.0614334470989761
"A82032",2018-10-01,62,1342,11,68,0.17741935483871,0.0506706408345753
"A82032",2018-11-01,53,1116,9,56,0.169811320754717,0.0501792114695341
"A82033",2018-01-01,23,484,0,0,0,0
"A82033",2018-02-01,25,620,0,0,0,0
"A82033",2018-03-01,24,548,0,0,0,0
"A82033",2018-04-01,24,544,0,0,0,0
"A82033",2018-05-01,23,548,0,0,0,0
"A82033",2018-06-01,26,608,0,0,0,0
"A82033",2018-08-01,28,600,0,0,0,0
"A82033",2018-09-01,25,528,0,0,0,0
"A82033",2018-10-01,20,370,0,0,0,0
"A82033",2018-11-01,22,500,0,0,0,0
"A82034",2018-01-01,24,612,0,0,0,0
"A82034",2018-02-01,24,592,0,0,0,0
"A82034",2018-03-01,35,846,0,0,0,0
"A82034",2018-04-01,23,576,0,0,0,0
"A82034",2018-05-01,27,656,0,0,0,0
"A82034",2018-06-01,29,748,0,0,0,0
"A82034",2018-08-01,26,676,0,0,0,0
"A82034",2018-09-01,26,608,0,0,0,0
"A82034",2018-10-01,20,524,0,0,0,0
"A82034",2018-11-01,31,740,0,0,0,0
"A82035",2018-01-01,43,1150,0,0,0,0
"A82035",2018-02-01,35,856,0,0,0,0
"A82035",2018-03-01,48,1194,0,0,0,0
"A82035",2018-04-01,39,938,0,0,0,0
"A82035",2018-05-01,45,1210,0,0,0,0
"A82035",2018-06-01,49,1134,0,0,0,0
"A82035",2018-08-01,50,1256,0,0,0,0
"A82035",2018-09-01,42,1070,0,0,0,0
"A82035",2018-10-01,48,1266,0,0,0,0
"A82035",2018-11-01,47,1220,0,0,0,0
"A82036",2018-01-01,45,1166,0,0,0,0
"A82036",2018-02-01,42,1118,0,0,0,0
"A82036",2018-03-01,51,1284,0,0,0,0
"A82036",2018-04-01,46,1218,0,0,0,0
"A82036",2018-05-01,50,1204,0,0,0,0
"A82036",2018-06-01,43,1262,0,0,0,0
"A82036",2018-08-01,47,1494,0,0,0,0
"A82036",2018-09-01,47,1282,0,0,0,0
"A82036",2018-10-01,41,1174,0,0,0,0
"A82036",2018-11-01,47,1328,0,0,0,0
"A82037",2018-01-01,24,690,0,0,0,0
"A82037",2018-02-01,14,376,0,0,0,0
"A82037",2018-03-01,35,1014,0,0,0,0
"A82037",2018-04-01,23,632,0,0,0,0
"A82037",2018-05-01,27,770,0,0,0,0
"A82037",2018-06-01,26,736,0,0,0,0
"A82037",2018-08-01,26,744,0,0,0,0
"A82037",2018-09-01,25,680,0,0,0,0
"A82037",2018-10-01,28,778,0,0,0,0
"A82037",2018-11-01,22,596,0,0,0,0
"A82038",2018-01-01,19,392,3,24,0.157894736842105,0.0612244897959184
"A82038",2018-02-01,15,300,3,24,0.2,0.08
"A82038",2018-03-01,15,292,3,24,0.2,0.0821917808219178
"A82038",2018-04-01,18,372,3,24,0.166666666666667,0.0645161290322581
"A82038",2018-05-01,16,308,3,24,0.1875,0.0779220779220779
"A82038",2018-06-01,20,416,3,20,0.15,0.0480769230769231
"A82038",2018-08-01,16,328,3,20,0.1875,0.0609756097560976
"A82038",2018-09-01,19,352,5,36,0.263157894736842,0.102272727272727
"A82038",2018-10-01,20,368,6,44,0.3,0.119565217391304
"A82038",2018-11-01,16,304,3,20,0.1875,0.0657894736842105
"A82039",2018-01-01,20,476,0,0,0,0
"A82039",2018-02-01,16,352,0,0,0,0
"A82039",2018-03-01,27,604,0,0,0,0
"A82039",2018-04-01,18,422,0,0,0,0
"A82039",2018-05-01,19,414,0,0,0,0
"A82039",2018-06-01,21,496,0,0,0,0
"A82039",2018-08-01,17,380,0,0,0,0
"A82039",2018-09-01,21,424,1,4,0.0476190476190476,0.00943396226415094
"A82039",2018-10-01,17,340,0,0,0,0
"A82039",2018-11-01,21,428,2,8,0.0952380952380952,0.0186915887850467
"A82041",2018-01-01,48,1384,1,8,0.0208333333333333,0.00578034682080925
"A82041",2018-02-01,39,1112,0,0,0,0
"A82041",2018-03-01,51,1432,0,0,0,0
"A82041",2018-04-01,50,1304,0,0,0,0
"A82041",2018-05-01,50,1396,0,0,0,0
"A82041",2018-06-01,49,1306,0,0,0,0
"A82041",2018-08-01,52,1384,1,4,0.0192307692307692,0.00289017341040462
"A82041",2018-09-01,50,1372,1,4,0.02,0.00291545189504373
"A82041",2018-10-01,43,1264,1,4,0.0232558139534884,0.00316455696202532
"A82041",2018-11-01,61,1616,1,4,0.0163934426229508,0.00247524752475248
"A82044",2018-01-01,96,2216,11,86,0.114583333333333,0.0388086642599278
"A82044",2018-02-01,82,2076,5,36,0.0609756097560976,0.0173410404624277
"A82044",2018-03-01,91,2108,11,82,0.120879120879121,0.038899430740038
"A82044",2018-04-01,99,2320,11,78,0.111111111111111,0.0336206896551724
"A82044",2018-05-01,93,2178,7,46,0.0752688172043011,0.0211202938475666
"A82044",2018-06-01,86,2018,9,64,0.104651162790698,0.0317145688800793
"A82044",2018-08-01,97,2218,9,66,0.0927835051546392,0.0297565374211001
"A82044",2018-09-01,94,2183,6,44,0.0638297872340425,0.0201557489693083
"A82044",2018-10-01,95,2186,9,72,0.0947368421052632,0.0329368709972553
"A82044",2018-11-01,98,2256,7,56,0.0714285714285714,0.024822695035461
"A82045",2018-01-01,34,808,0,0,0,0
"A82045",2018-02-01,30,760,0,0,0,0
"A82045",2018-03-01,30,620,0,0,0,0
"A82045",2018-04-01,33,766,0,0,0,0
"A82045",2018-05-01,47,1130,0,0,0,0
"A82045",2018-06-01,33,816,0,0,0,0
"A82045",2018-08-01,39,976,0,0,0,0
"A82045",2018-09-01,35,940,0,0,0,0
"A82045",2018-10-01,43,1170,0,0,0,0
"A82045",2018-11-01,37,953,0,0,0,0
"A82046",2018-01-01,23,528,0,0,0,0
"A82046",2018-02-01,18,416,0,0,0,0
"A82046",2018-03-01,23,560,0,0,0,0
"A82046",2018-04-01,19,452,0,0,0,0
"A82046",2018-05-01,23,508,0,0,0,0
"A82046",2018-06-01,20,444,0,0,0,0
"A82046",2018-08-01,20,476,0,0,0,0
"A82046",2018-09-01,15,348,0,0,0,0
"A82046",2018-10-01,18,412,0,0,0,0
"A82046",2018-11-01,18,404,0,0,0,0
"A82047",2018-01-01,52,1266,0,0,0,0
"A82047",2018-02-01,40,984,0,0,0,0
"A82047",2018-03-01,37,839,1,16,0.027027027027027,0.0190703218116806
"A82047",2018-04-01,36,778,0,0,0,0
"A82047",2018-05-01,42,1044,1,16,0.0238095238095238,0.0153256704980843
"A82047",2018-06-01,45,1067,0,0,0,0
"A82047",2018-08-01,41,1072,0,0,0,0
"A82047",2018-09-01,43,1019,1,16,0.0232558139534884,0.0157016683022571
"A82047",2018-10-01,38,862,0,0,0,0
"A82047",2018-11-01,43,917,1,16,0.0232558139534884,0.0174482006543075
"A82048",2018-01-01,14,300,2,16,0.142857142857143,0.0533333333333333
"A82048",2018-02-01,15,408,2,16,0.133333333333333,0.0392156862745098
"A82048",2018-03-01,12,260,2,16,0.166666666666667,0.0615384615384615
"A82048",2018-04-01,12,320,2,16,0.166666666666667,0.05
"A82048",2018-05-01,11,228,2,16,0.181818181818182,0.0701754385964912
"A82048",2018-06-01,12,272,2,16,0.166666666666667,0.0588235294117647
"A82048",2018-08-01,13,360,2,16,0.153846153846154,0.0444444444444444
"A82048",2018-09-01,12,320,2,16,0.166666666666667,0.05
"A82048",2018-10-01,12,340,1,8,0.0833333333333333,0.0235294117647059
"A82048",2018-11-01,11,302,2,16,0.181818181818182,0.0529801324503311
"A82049",2018-01-01,21,637,1,16,0.0476190476190476,0.0251177394034537
"A82049",2018-02-01,13,416,0,0,0,0
"A82049",2018-03-01,14,428,1,16,0.0714285714285714,0.0373831775700935
